Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
1.5984375,0.12360455,1.5984375,-1.0005547,1.5984375,-3.9147477e-06,1.5984375,-0.5999662
1.5984843,0.12336966,1.5984843,-1.0007896,1.5984843,-3.9142913e-06,1.5984843,-0.59996601
1.5988281,0.12164218,1.5988281,-1.0025171,1.5988281,-3.9109347e-06,1.5988281,-0.59996463
1.5988748,0.1213997,1.5988748,-1.0027595,1.5988748,-3.9105121e-06,1.5988748,-0.59996443
1.5992187,0.11961646,1.5992187,-1.0045428,1.5992187,-3.9074046e-06,1.5992187,-0.59996293
1.5992655,0.11936581,1.5992655,-1.0047934,1.5992655,-3.9070144e-06,1.5992655,-0.59996271
1.5996094,0.11752244,1.5996094,-1.0066368,1.5996094,-3.9041449e-06,1.5996094,-0.59996109
1.5996561,0.11726294,1.5996561,-1.0068963,1.5996561,-3.9037855e-06,1.5996561,-0.59996085
1.6,0.11535454,1.6,-1.0088047,1.6,-3.901143e-06,1.6,-0.59995909
1.6,0.11535454,1.6,-1.0088047,1.6,-3.901143e-06,1.6,-0.59995909
1.6000468,0.11508545,1.6000468,-1.0090738,1.6000468,-3.9008131e-06,1.6000468,-0.59995882
1.6003907,0.1131065,1.6003907,-1.0110527,1.6003907,-3.8983868e-06,1.6003907,-0.59995691
1.6004374,0.11285551,1.6004374,-1.0113037,1.6004374,-3.8980835e-06,1.6004374,-0.59995662
1.6007812,0.11100963,1.6007812,-1.0131496,1.6007812,-3.8958528e-06,1.6007812,-0.59995454
1.6008279,0.11077587,1.6008279,-1.0133834,1.6008279,-3.8955724e-06,1.6008279,-0.59995423
1.6011719,0.10905675,1.6011719,-1.0151025,1.6011719,-3.8935099e-06,1.6011719,-0.59995197
1.6012186,0.10883936,1.6012186,-1.0153199,1.6012186,-3.8932491e-06,1.6012186,-0.59995164
1.6015625,0.10724063,1.6015625,-1.0169186,1.6015625,-3.8913317e-06,1.6015625,-0.59994922
1.6016561,0.10685237,1.6016561,-1.0173069,1.6016561,-3.8908586e-06,1.6016561,-0.59994849
1.6023438,0.10399705,1.6023438,-1.0201622,1.6023438,-3.8873797e-06,1.6023438,-0.59994313
1.6024373,0.103664,1.6024373,-1.0204952,1.6024373,-3.8869587e-06,1.6024373,-0.59994231
1.603125,0.10121474,1.603125,-1.0229445,1.603125,-3.883863e-06,1.603125,-0.59993629
1.603312,0.1006946,1.603312,-1.0234646,1.603312,-3.883129e-06,1.603312,-0.59993441
1.6046875,0.096869391,1.6046875,-1.0272898,1.6046875,-3.8777312e-06,1.6046875,-0.59992057
1.6048745,0.096496739,1.6048745,-1.0276625,1.6048745,-3.8770962e-06,1.6048745,-0.5999184
1.60625,0.093756177,1.60625,-1.0304031,1.60625,-3.8724261e-06,1.60625,-0.59990242
1.6064371,0.093492044,1.6064371,-1.0306672,1.6064371,-3.8718533e-06,1.6064371,-0.59990001
1.6078125,0.091549553,1.6078125,-1.0326097,1.6078125,-3.8676411e-06,1.6078125,-0.59988228
1.6079996,0.091363335,1.6079996,-1.0327959,1.6079996,-3.8671087e-06,1.6079996,-0.59987969
1.609375,0.089993848,1.609375,-1.0341654,1.609375,-3.8631927e-06,1.609375,-0.59986062
1.6097491,0.089785553,1.6097491,-1.0343737,1.6097491,-3.8621935e-06,1.6097491,-0.59985508
1.6125,0.088253714,1.6125,-1.0359055,1.6125,-3.8548449e-06,1.6125,-0.59981437
1.612874,0.088153632,1.612874,-1.0360056,1.612874,-3.8538944e-06,1.612874,-0.59980854
1.615625,0.087417608,1.615625,-1.0367416,1.615625,-3.846904e-06,1.615625,-0.59976567
1.6159991,0.087369868,1.6159991,-1.0367894,1.6159991,-3.845976e-06,1.6159991,-0.59975969
1.61875,0.087018776,1.61875,-1.0371405,1.61875,-3.8391509e-06,1.61875,-0.59971571
1.6191241,0.086996083,1.6191241,-1.0371631,1.6191241,-3.8382333e-06,1.6191241,-0.59970965
1.621875,0.086829194,1.621875,-1.03733,1.621875,-3.8314855e-06,1.621875,-0.59966507
1.6222491,0.086818425,1.6222491,-1.0373408,1.6222491,-3.8305729e-06,1.6222491,-0.59965897
1.625,0.086739229,1.625,-1.03742,1.625,-3.8238614e-06,1.625,-0.59961406
1.6253741,0.086734123,1.6253741,-1.0374251,1.6253741,-3.8229511e-06,1.6253741,-0.59960793
1.628125,0.086696573,1.628125,-1.0374627,1.628125,-3.8162569e-06,1.628125,-0.59956282
1.628499,0.086694153,1.628499,-1.0374651,1.628499,-3.8153477e-06,1.628499,-0.59955667
1.63125,0.086676358,1.63125,-1.0374829,1.63125,-3.8086616e-06,1.63125,-0.59951141
1.6316241,0.086675211,1.6316241,-1.037484,1.6316241,-3.807753e-06,1.6316241,-0.59950524
1.634375,0.086666781,1.634375,-1.0374924,1.634375,-3.8010707e-06,1.634375,-0.59945988
1.6347491,0.086666239,1.6347491,-1.037493,1.6347491,-3.8001624e-06,1.6347491,-0.59945369
1.6375,0.086662247,1.6375,-1.037497,1.6375,-3.7934819e-06,1.6375,-0.59940822
1.6378741,0.086661991,1.6378741,-1.0374972,1.6378741,-3.7925737e-06,1.6378741,-0.59940202
1.640625,0.086660103,1.640625,-1.0374991,1.640625,-3.7858941e-06,1.640625,-0.59935646
1.6409991,0.086659982,1.6409991,-1.0374992,1.6409991,-3.7849859e-06,1.6409991,-0.59935025
1.64375,0.086659091,1.64375,-1.0375001,1.64375,-3.7783067e-06,1.64375,-0.59930458
1.644124,0.086659034,1.644124,-1.0375002,1.644124,-3.7773985e-06,1.644124,-0.59929836
1.646875,0.086658615,1.646875,-1.0375006,1.646875,-3.7707196e-06,1.646875,-0.59925261
1.6472491,0.086658589,1.6472491,-1.0375006,1.6472491,-3.7698114e-06,1.6472491,-0.59924637
1.65,0.086658394,1.65,-1.0375008,1.65,-3.7631325e-06,1.65,-0.59920052
1.6503741,0.086658382,1.6503741,-1.0375008,1.6503741,-3.7622244e-06,1.6503741,-0.59919428
1.653125,0.086658293,1.653125,-1.0375009,1.653125,-3.7555455e-06,1.653125,-0.59914833
1.6534991,0.086658288,1.6534991,-1.0375009,1.6534991,-3.7546374e-06,1.6534991,-0.59914207
1.65625,0.086658249,1.65625,-1.037501,1.65625,-3.7479586e-06,1.65625,-0.59909604
1.6566241,0.086658247,1.6566241,-1.037501,1.6566241,-3.7470504e-06,1.6566241,-0.59908977
1.659375,0.086658232,1.659375,-1.037501,1.659375,-3.7403716e-06,1.659375,-0.59904364
1.659749,0.086658232,1.659749,-1.037501,1.659749,-3.7394634e-06,1.659749,-0.59903735
1.6625,0.086658229,1.6625,-1.037501,1.6625,-3.7327846e-06,1.6625,-0.59899113
1.6628741,0.086658229,1.6628741,-1.037501,1.6628741,-3.7318765e-06,1.6628741,-0.59898484
1.665625,0.086658231,1.665625,-1.037501,1.665625,-3.7251977e-06,1.665625,-0.59893852
1.6659991,0.086658231,1.6659991,-1.037501,1.6659991,-3.7242895e-06,1.6659991,-0.59893221
1.66875,0.086658236,1.66875,-1.037501,1.66875,-3.7176107e-06,1.66875,-0.5988858
1.6691241,0.086658237,1.6691241,-1.037501,1.6691241,-3.7167026e-06,1.6691241,-0.59887948
1.671875,0.086658242,1.671875,-1.037501,1.671875,-3.7100238e-06,1.671875,-0.59883297
1.6722491,0.086658243,1.6722491,-1.037501,1.6722491,-3.7091156e-06,1.6722491,-0.59882663
1.675,0.086658249,1.675,-1.037501,1.675,-3.7024368e-06,1.675,-0.59878003
1.675374,0.08665825,1.675374,-1.037501,1.675374,-3.7015287e-06,1.675374,-0.59877369
1.678125,0.086658257,1.678125,-1.037501,1.678125,-3.6948499e-06,1.678125,-0.59872699
1.6784991,0.086658258,1.6784991,-1.037501,1.6784991,-3.6939417e-06,1.6784991,-0.59872063
1.68125,0.086658264,1.68125,-1.037501,1.68125,-3.6872629e-06,1.68125,-0.59867384
1.6816241,0.086658265,1.6816241,-1.037501,1.6816241,-3.6863548e-06,1.6816241,-0.59866746
1.684375,0.086658272,1.684375,-1.037501,1.684375,-3.679676e-06,1.684375,-0.59862057
1.6847491,0.086658273,1.6847491,-1.037501,1.6847491,-3.6787678e-06,1.6847491,-0.59861418
1.6875,0.086658279,1.6875,-1.037501,1.6875,-3.672089e-06,1.6875,-0.5985672
1.6878741,0.08665828,1.6878741,-1.037501,1.6878741,-3.6711809e-06,1.6878741,-0.5985608
1.690625,0.086658287,1.690625,-1.0375009,1.690625,-3.6645021e-06,1.690625,-0.59851372
1.690999,0.086658288,1.690999,-1.0375009,1.690999,-3.6635939e-06,1.690999,-0.5985073
1.69375,0.086658295,1.69375,-1.0375009,1.69375,-3.6569151e-06,1.69375,-0.59846012
1.6941241,0.086658296,1.6941241,-1.0375009,1.6941241,-3.656007e-06,1.6941241,-0.59845369
1.696875,0.086658302,1.696875,-1.0375009,1.696875,-3.6493282e-06,1.696875,-0.59840642
1.6972491,0.086658303,1.6972491,-1.0375009,1.6972491,-3.64842e-06,1.6972491,-0.59839997
1.7,0.08665831,1.7,-1.0375009,1.7,-3.6417412e-06,1.7,-0.5983526
1.7003741,0.086658311,1.7003741,-1.0375009,1.7003741,-3.6408331e-06,1.7003741,-0.59834614
1.703125,0.086658318,1.703125,-1.0375009,1.703125,-3.6341543e-06,1.703125,-0.59829867
1.7034991,0.086658319,1.7034991,-1.0375009,1.7034991,-3.6332461e-06,1.7034991,-0.5982922
1.70625,0.086658325,1.70625,-1.0375009,1.70625,-3.6265673e-06,1.70625,-0.59824463
1.706624,0.086658326,1.706624,-1.0375009,1.706624,-3.6256592e-06,1.706624,-0.59823815
1.709375,0.086658333,1.709375,-1.0375009,1.709375,-3.6189804e-06,1.709375,-0.59819047
1.7097491,0.086658334,1.7097491,-1.0375009,1.7097491,-3.6180722e-06,1.7097491,-0.59818398
1.7125,0.086658341,1.7125,-1.0375009,1.7125,-3.6113934e-06,1.7125,-0.5981362
1.7128741,0.086658342,1.7128741,-1.0375009,1.7128741,-3.6104853e-06,1.7128741,-0.59812969
1.715625,0.086658348,1.715625,-1.0375009,1.715625,-3.6038065e-06,1.715625,-0.59808182
1.7159991,0.086658349,1.7159991,-1.0375009,1.7159991,-3.6028983e-06,1.7159991,-0.5980753
1.71875,0.086658356,1.71875,-1.0375009,1.71875,-3.5962195e-06,1.71875,-0.59802732
1.7191241,0.086658357,1.7191241,-1.0375009,1.7191241,-3.5953114e-06,1.7191241,-0.59802079
1.721875,0.086658364,1.721875,-1.0375009,1.721875,-3.5886326e-06,1.721875,-0.59797271
1.722249,0.086658365,1.722249,-1.0375009,1.722249,-3.5877244e-06,1.722249,-0.59796616
1.725,0.086658371,1.725,-1.0375009,1.725,-3.5810456e-06,1.725,-0.59791798
1.7253741,0.086658372,1.7253741,-1.0375009,1.7253741,-3.5801375e-06,1.7253741,-0.59791142
1.728125,0.086658379,1.728125,-1.0375009,1.728125,-3.5734587e-06,1.728125,-0.59786314
1.7284991,0.08665838,1.7284991,-1.0375009,1.7284991,-3.5725505e-06,1.7284991,-0.59785656
1.73125,0.086658387,1.73125,-1.0375008,1.73125,-3.5658717e-06,1.73125,-0.59780818
1.7316241,0.086658388,1.7316241,-1.0375008,1.7316241,-3.5649636e-06,1.7316241,-0.59780159
1.734375,0.086658394,1.734375,-1.0375008,1.734375,-3.5582848e-06,1.734375,-0.5977531
1.7347491,0.086658395,1.7347491,-1.0375008,1.7347491,-3.5573766e-06,1.7347491,-0.59774649
1.7375,0.086658402,1.7375,-1.0375008,1.7375,-3.5506978e-06,1.7375,-0.59769791
1.737874,0.086658403,1.737874,-1.0375008,1.737874,-3.5497897e-06,1.737874,-0.59769129
1.740625,0.08665841,1.740625,-1.0375008,1.740625,-3.5431109e-06,1.740625,-0.59764259
1.7409991,0.08665841,1.7409991,-1.0375008,1.7409991,-3.5422027e-06,1.7409991,-0.59763596
1.74375,0.086658417,1.74375,-1.0375008,1.74375,-3.5355239e-06,1.74375,-0.59758716
1.7441241,0.086658418,1.7441241,-1.0375008,1.7441241,-3.5346157e-06,1.7441241,-0.59758051
1.746875,0.086658425,1.746875,-1.0375008,1.746875,-3.527937e-06,1.746875,-0.59753161
1.7472491,0.086658426,1.7472491,-1.0375008,1.7472491,-3.5270288e-06,1.7472491,-0.59752495
1.75,0.086658433,1.75,-1.0375008,1.75,-3.52035e-06,1.75,-0.59747594
1.7503741,0.086658433,1.7503741,-1.0375008,1.7503741,-3.5194418e-06,1.7503741,-0.59746926
1.753125,0.08665844,1.753125,-1.0375008,1.753125,-3.5127631e-06,1.753125,-0.59742015
1.753499,0.086658441,1.753499,-1.0375008,1.753499,-3.5118549e-06,1.753499,-0.59741346
1.75625,0.086658448,1.75625,-1.0375008,1.75625,-3.5051761e-06,1.75625,-0.59736424
1.7566241,0.086658449,1.7566241,-1.0375008,1.7566241,-3.5042679e-06,1.7566241,-0.59735753
1.759375,0.086658456,1.759375,-1.0375008,1.759375,-3.4975891e-06,1.759375,-0.59730821
1.7597491,0.086658456,1.7597491,-1.0375008,1.7597491,-3.496681e-06,1.7597491,-0.59730149
1.7625,0.086658463,1.7625,-1.0375008,1.7625,-3.4900022e-06,1.7625,-0.59725206
1.7628741,0.086658464,1.7628741,-1.0375008,1.7628741,-3.489094e-06,1.7628741,-0.59724532
1.765625,0.086658471,1.765625,-1.0375008,1.765625,-3.4824152e-06,1.765625,-0.59719578
1.7659991,0.086658472,1.7659991,-1.0375008,1.7659991,-3.4815071e-06,1.7659991,-0.59718903
1.76875,0.086658478,1.76875,-1.0375008,1.76875,-3.4748283e-06,1.76875,-0.59713938
1.769124,0.086658479,1.769124,-1.0375008,1.769124,-3.4739201e-06,1.769124,-0.59713262
1.771875,0.086658486,1.771875,-1.0375007,1.771875,-3.4672413e-06,1.771875,-0.59708286
1.7722491,0.086658487,1.7722491,-1.0375007,1.7722491,-3.4663332e-06,1.7722491,-0.59707608
1.775,0.086658494,1.775,-1.0375007,1.775,-3.4596544e-06,1.775,-0.59702621
1.7753741,0.086658495,1.7753741,-1.0375007,1.7753741,-3.4587462e-06,1.7753741,-0.59701942
1.778125,0.086658501,1.778125,-1.0375007,1.778125,-3.4520674e-06,1.778125,-0.59696945
1.7784991,0.086658502,1.7784991,-1.0375007,1.7784991,-3.4511593e-06,1.7784991,-0.59696263
1.78125,0.086658509,1.78125,-1.0375007,1.78125,-3.4444805e-06,1.78125,-0.59691255
1.7816241,0.08665851,1.7816241,-1.0375007,1.7816241,-3.4435723e-06,1.7816241,-0.59690573
1.784375,0.086658517,1.784375,-1.0375007,1.784375,-3.4368935e-06,1.784375,-0.59685553
1.784749,0.086658518,1.784749,-1.0375007,1.784749,-3.4359854e-06,1.784749,-0.59684869
1.7875,0.086658524,1.7875,-1.0375007,1.7875,-3.4293066e-06,1.7875,-0.59679839
1.7878741,0.086658525,1.7878741,-1.0375007,1.7878741,-3.4283984e-06,1.7878741,-0.59679153
1.790625,0.086658532,1.790625,-1.0375007,1.790625,-3.4217196e-06,1.790625,-0.59674111
1.7909991,0.086658533,1.7909991,-1.0375007,1.7909991,-3.4208115e-06,1.7909991,-0.59673424
1.79375,0.08665854,1.79375,-1.0375007,1.79375,-3.4141327e-06,1.79375,-0.59668371
1.7941241,0.086658541,1.7941241,-1.0375007,1.7941241,-3.4132245e-06,1.7941241,-0.59667683
1.796875,0.086658547,1.796875,-1.0375007,1.796875,-3.4065457e-06,1.796875,-0.59662619
1.7972491,0.086658548,1.7972491,-1.0375007,1.7972491,-3.4056376e-06,1.7972491,-0.59661929
1.8,0.086658555,1.8,-1.0375007,1.8,-3.3989588e-06,1.8,-0.59656853
1.800374,0.086658556,1.800374,-1.0375007,1.800374,-3.3980506e-06,1.800374,-0.59656161
1.803125,0.086658563,1.803125,-1.0375007,1.803125,-3.3913718e-06,1.803125,-0.59651075
1.8034991,0.086658564,1.8034991,-1.0375007,1.8034991,-3.3904637e-06,1.8034991,-0.59650382
1.80625,0.08665857,1.80625,-1.0375007,1.80625,-3.3837849e-06,1.80625,-0.59645283
1.8066241,0.086658571,1.8066241,-1.0375007,1.8066241,-3.3828767e-06,1.8066241,-0.59644589
1.809375,0.086658578,1.809375,-1.0375007,1.809375,-3.3761979e-06,1.809375,-0.59639479
1.8097491,0.086658579,1.8097491,-1.0375007,1.8097491,-3.3752897e-06,1.8097491,-0.59638783
1.8125,0.086658586,1.8125,-1.0375006,1.8125,-3.368611e-06,1.8125,-0.59633662
1.8128741,0.086658587,1.8128741,-1.0375006,1.8128741,-3.3677028e-06,1.8128741,-0.59632964
1.815625,0.086658593,1.815625,-1.0375006,1.815625,-3.361024e-06,1.815625,-0.59627831
1.815999,0.086658594,1.815999,-1.0375006,1.815999,-3.3601158e-06,1.815999,-0.59627132
1.81875,0.086658601,1.81875,-1.0375006,1.81875,-3.353437e-06,1.81875,-0.59621988
1.8191241,0.086658602,1.8191241,-1.0375006,1.8191241,-3.3525289e-06,1.8191241,-0.59621286
1.821875,0.086658609,1.821875,-1.0375006,1.821875,-3.3458501e-06,1.821875,-0.59616131
1.8222491,0.08665861,1.8222491,-1.0375006,1.8222491,-3.3449419e-06,1.8222491,-0.59615428
1.825,0.086658616,1.825,-1.0375006,1.825,-3.3382631e-06,1.825,-0.5961026
1.8253741,0.086658617,1.8253741,-1.0375006,1.8253741,-3.337355e-06,1.8253741,-0.59609556
1.828125,0.086658624,1.828125,-1.0375006,1.828125,-3.3306762e-06,1.828125,-0.59604377
1.8284991,0.086658625,1.8284991,-1.0375006,1.8284991,-3.329768e-06,1.8284991,-0.59603671
1.83125,0.086658632,1.83125,-1.0375006,1.83125,-3.3230892e-06,1.83125,-0.5959848
1.831624,0.086658633,1.831624,-1.0375006,1.831624,-3.3221811e-06,1.831624,-0.59597772
1.834375,0.086658639,1.834375,-1.0375006,1.834375,-3.3155023e-06,1.834375,-0.5959257
1.8347491,0.08665864,1.8347491,-1.0375006,1.8347491,-3.3145941e-06,1.8347491,-0.5959186
1.8375,0.086658647,1.8375,-1.0375006,1.8375,-3.3079153e-06,1.8375,-0.59586646
1.8378741,0.086658648,1.8378741,-1.0375006,1.8378741,-3.3070072e-06,1.8378741,-0.59585935
1.840625,0.086658655,1.840625,-1.0375006,1.840625,-3.3003284e-06,1.840625,-0.59580708
1.8409991,0.086658656,1.8409991,-1.0375006,1.8409991,-3.2994202e-06,1.8409991,-0.59579996
1.84375,0.086658662,1.84375,-1.0375006,1.84375,-3.2927414e-06,1.84375,-0.59574757
1.8441241,0.086658663,1.8441241,-1.0375006,1.8441241,-3.2918333e-06,1.8441241,-0.59574043
1.846875,0.08665867,1.846875,-1.0375006,1.846875,-3.2851545e-06,1.846875,-0.59568792
1.847249,0.086658671,1.847249,-1.0375006,1.847249,-3.2842463e-06,1.847249,-0.59568076
1.85,0.086658678,1.85,-1.0375006,1.85,-3.2775675e-06,1.85,-0.59562813
1.8503741,0.086658678,1.8503741,-1.0375006,1.8503741,-3.2766594e-06,1.8503741,-0.59562096
1.853125,0.086658685,1.853125,-1.0375005,1.853125,-3.2699806e-06,1.853125,-0.59556821
1.8534991,0.086658686,1.8534991,-1.0375005,1.8534991,-3.2690724e-06,1.8534991,-0.59556102
1.85625,0.086658693,1.85625,-1.0375005,1.85625,-3.2623936e-06,1.85625,-0.59550814
1.8566241,0.086658694,1.8566241,-1.0375005,1.8566241,-3.2614854e-06,1.8566241,-0.59550093
1.859375,0.086658701,1.859375,-1.0375005,1.859375,-3.2548067e-06,1.859375,-0.59544794
1.8597491,0.086658701,1.8597491,-1.0375005,1.8597491,-3.2538985e-06,1.8597491,-0.59544071
1.8625,0.086658708,1.8625,-1.0375005,1.8625,-3.2472197e-06,1.8625,-0.59538759
1.862874,0.086658709,1.862874,-1.0375005,1.862874,-3.2463115e-06,1.862874,-0.59538035
1.865625,0.086658716,1.865625,-1.0375005,1.865625,-3.2396327e-06,1.865625,-0.5953271
1.8659991,0.086658717,1.8659991,-1.0375005,1.8659991,-3.2387246e-06,1.8659991,-0.59531985
1.86875,0.086658724,1.86875,-1.0375005,1.86875,-3.2320458e-06,1.86875,-0.59526648
1.8691241,0.086658724,1.8691241,-1.0375005,1.8691241,-3.2311376e-06,1.8691241,-0.5952592
1.871875,0.086658731,1.871875,-1.0375005,1.871875,-3.2244588e-06,1.871875,-0.59520571
1.8722491,0.086658732,1.8722491,-1.0375005,1.8722491,-3.2235507e-06,1.8722491,-0.59519842
1.875,0.086658739,1.875,-1.0375005,1.875,-3.2168719e-06,1.875,-0.59514479
1.8753741,0.08665874,1.8753741,-1.0375005,1.8753741,-3.2159637e-06,1.8753741,-0.59513748
1.878125,0.086658746,1.878125,-1.0375005,1.878125,-3.2092849e-06,1.878125,-0.59508374
1.878499,0.086658747,1.878499,-1.0375005,1.878499,-3.2083768e-06,1.878499,-0.59507641
1.88125,0.086658754,1.88125,-1.0375005,1.88125,-3.201698e-06,1.88125,-0.59502253
1.8816241,0.086658755,1.8816241,-1.0375005,1.8816241,-3.2007898e-06,1.8816241,-0.59501519
1.884375,0.086658762,1.884375,-1.0375005,1.884375,-3.194111e-06,1.884375,-0.59496119
1.8847491,0.086658763,1.8847491,-1.0375005,1.8847491,-3.1932029e-06,1.8847491,-0.59495383
1.8875,0.086658769,1.8875,-1.0375005,1.8875,-3.1865241e-06,1.8875,-0.59489969
1.8878741,0.08665877,1.8878741,-1.0375005,1.8878741,-3.1856159e-06,1.8878741,-0.59489232
1.890625,0.086658777,1.890625,-1.0375005,1.890625,-3.1789371e-06,1.890625,-0.59483806
1.8909991,0.086658778,1.8909991,-1.0375005,1.8909991,-3.178029e-06,1.8909991,-0.59483066
1.89375,0.086658785,1.89375,-1.0375004,1.89375,-3.1713502e-06,1.89375,-0.59477627
1.894124,0.086658786,1.894124,-1.0375004,1.894124,-3.170442e-06,1.894124,-0.59476886
1.896875,0.086658792,1.896875,-1.0375004,1.896875,-3.1637632e-06,1.896875,-0.59471433
1.8972491,0.086658793,1.8972491,-1.0375004,1.8972491,-3.162855e-06,1.8972491,-0.5947069
1.9,0.0866588,1.9,-1.0375004,1.9,-3.1561763e-06,1.9,-0.59465225
1.9003741,0.086658801,1.9003741,-1.0375004,1.9003741,-3.1552681e-06,1.9003741,-0.5946448
1.903125,0.086658808,1.903125,-1.0375004,1.903125,-3.1485893e-06,1.903125,-0.59459002
1.9034991,0.086658809,1.9034991,-1.0375004,1.9034991,-3.1476811e-06,1.9034991,-0.59458255
1.90625,0.086658815,1.90625,-1.0375004,1.90625,-3.1410023e-06,1.90625,-0.59452764
1.9066241,0.086658816,1.9066241,-1.0375004,1.9066241,-3.1400942e-06,1.9066241,-0.59452015
1.909375,0.086658823,1.909375,-1.0375004,1.909375,-3.1334154e-06,1.909375,-0.5944651
1.909749,0.086658824,1.909749,-1.0375004,1.909749,-3.1325072e-06,1.909749,-0.5944576
1.9125,0.086658831,1.9125,-1.0375004,1.9125,-3.1258284e-06,1.9125,-0.59440242
1.9128741,0.086658832,1.9128741,-1.0375004,1.9128741,-3.1249203e-06,1.9128741,-0.5943949
1.915625,0.086658838,1.915625,-1.0375004,1.915625,-3.1182415e-06,1.915625,-0.59433958
1.9159991,0.086658839,1.9159991,-1.0375004,1.9159991,-3.1173333e-06,1.9159991,-0.59433204
1.91875,0.086658846,1.91875,-1.0375004,1.91875,-3.1106545e-06,1.91875,-0.59427659
1.9191241,0.086658847,1.9191241,-1.0375004,1.9191241,-3.1097464e-06,1.9191241,-0.59426903
1.921875,0.086658854,1.921875,-1.0375004,1.921875,-3.1030676e-06,1.921875,-0.59421345
1.9222491,0.086658855,1.9222491,-1.0375004,1.9222491,-3.1021594e-06,1.9222491,-0.59420587
1.925,0.086658861,1.925,-1.0375004,1.925,-3.0954806e-06,1.925,-0.59415015
1.925374,0.086658862,1.925374,-1.0375004,1.925374,-3.0945725e-06,1.925374,-0.59414255
1.928125,0.086658869,1.928125,-1.0375004,1.928125,-3.0878937e-06,1.928125,-0.59408669
1.9284991,0.08665887,1.9284991,-1.0375004,1.9284991,-3.0869855e-06,1.9284991,-0.59407908
1.93125,0.086658877,1.93125,-1.0375004,1.93125,-3.0803067e-06,1.93125,-0.59402308
1.9316241,0.086658878,1.9316241,-1.0375004,1.9316241,-3.0793985e-06,1.9316241,-0.59401545
1.934375,0.086658884,1.934375,-1.0375003,1.934375,-3.0727198e-06,1.934375,-0.59395932
1.9347491,0.086658885,1.9347491,-1.0375003,1.9347491,-3.0718116e-06,1.9347491,-0.59395167
1.9375,0.086658892,1.9375,-1.0375003,1.9375,-3.0651328e-06,1.9375,-0.59389539
1.9378741,0.086658893,1.9378741,-1.0375003,1.9378741,-3.0642246e-06,1.9378741,-0.59388772
1.940625,0.0866589,1.940625,-1.0375003,1.940625,-3.0575458e-06,1.940625,-0.59383131
1.940999,0.086658901,1.940999,-1.0375003,1.940999,-3.0566377e-06,1.940999,-0.59382362
1.94375,0.086658907,1.94375,-1.0375003,1.94375,-3.0499589e-06,1.94375,-0.59376707
1.9441241,0.086658908,1.9441241,-1.0375003,1.9441241,-3.0490507e-06,1.9441241,-0.59375936
1.946875,0.086658915,1.946875,-1.0375003,1.946875,-3.0423719e-06,1.946875,-0.59370267
1.9472491,0.086658916,1.9472491,-1.0375003,1.9472491,-3.0414638e-06,1.9472491,-0.59369494
1.95,0.086658923,1.95,-1.0375003,1.95,-3.034785e-06,1.95,-0.59363811
1.9503741,0.086658924,1.9503741,-1.0375003,1.9503741,-3.0338768e-06,1.9503741,-0.59363036
1.953125,0.08665893,1.953125,-1.0375003,1.953125,-3.027198e-06,1.953125,-0.59357338
1.9534991,0.086658931,1.9534991,-1.0375003,1.9534991,-3.0262899e-06,1.9534991,-0.59356561
1.95625,0.086658938,1.95625,-1.0375003,1.95625,-3.0196111e-06,1.95625,-0.5935085
1.956624,0.086658939,1.956624,-1.0375003,1.956624,-3.0187029e-06,1.956624,-0.59350071
1.959375,0.086658946,1.959375,-1.0375003,1.959375,-3.0120241e-06,1.959375,-0.59344345
1.9597491,0.086658946,1.9597491,-1.0375003,1.9597491,-3.011116e-06,1.9597491,-0.59343564
1.9625,0.086658953,1.9625,-1.0375003,1.9625,-3.0044372e-06,1.9625,-0.59337823
1.9628741,0.086658954,1.9628741,-1.0375003,1.9628741,-3.003529e-06,1.9628741,-0.59337041
1.965625,0.086658961,1.965625,-1.0375003,1.965625,-2.9968502e-06,1.965625,-0.59331285
1.9659991,0.086658962,1.9659991,-1.0375003,1.9659991,-2.995942e-06,1.9659991,-0.59330501
1.96875,0.086658969,1.96875,-1.0375003,1.96875,-2.9892632e-06,1.96875,-0.59324731
1.9691241,0.086658969,1.9691241,-1.0375003,1.9691241,-2.9883551e-06,1.9691241,-0.59323944
1.971875,0.086658976,1.971875,-1.0375003,1.971875,-2.9816763e-06,1.971875,-0.5931816
1.972249,0.086658977,1.972249,-1.0375003,1.972249,-2.9807681e-06,1.972249,-0.59317371
1.975,0.086658984,1.975,-1.0375002,1.975,-2.9740893e-06,1.975,-0.59311572
1.9753741,0.086658985,1.9753741,-1.0375002,1.9753741,-2.9731812e-06,1.9753741,-0.59310782
1.978125,0.086658992,1.978125,-1.0375002,1.978125,-2.9665024e-06,1.978125,-0.59304968
1.9784991,0.086658992,1.9784991,-1.0375002,1.9784991,-2.9655942e-06,1.9784991,-0.59304175
1.98125,0.086658999,1.98125,-1.0375002,1.98125,-2.9589154e-06,1.98125,-0.59298346
1.9816241,0.086659,1.9816241,-1.0375002,1.9816241,-2.9580073e-06,1.9816241,-0.59297551
1.984375,0.086659007,1.984375,-1.0375002,1.984375,-2.9513285e-06,1.984375,-0.59291708
1.9847491,0.086659008,1.9847491,-1.0375002,1.9847491,-2.9504203e-06,1.9847491,-0.59290911
